Todofuken,Area,Dan Chi Name,Total Fee,Nearest station by Walk,Best case by Walk (minute),Worst case by Walk (minute),Nearest station by Bus,Best case by Bus (minute),Worst case by Bus (minute),Address,Building Name,Building Structure,Floor,Elevator,Room Num,Room Type,Floor Space,Max Floor,Rent,Common Fee,Shikikin,Systems,availableDate,Room Link,Traffic
tokyo,yaesu,神田小川町ハイツ,179200,都営新宿線｢小川町｣駅,2,2,,,,千代田区神田小川町1-7,,鉄骨鉄筋コンクリート造,9,N,901号室,1LK,45,10,172100,7100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3820_room.html?JKSS=000000901,都営新宿線｢小川町｣駅 徒歩2分<br>東京メトロ千代田線｢新御茶ノ水｣駅 徒歩2分<br>東京メトロ丸ノ内線｢淡路町｣駅 徒歩3分
tokyo,yaesu,神田小川町ハイツ,179200,東京メトロ千代田線｢新御茶ノ水｣駅,2,2,,,,千代田区神田小川町1-7,,鉄骨鉄筋コンクリート造,9,N,901号室,1LK,45,10,172100,7100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3820_room.html?JKSS=000000901,都営新宿線｢小川町｣駅 徒歩2分<br>東京メトロ千代田線｢新御茶ノ水｣駅 徒歩2分<br>東京メトロ丸ノ内線｢淡路町｣駅 徒歩3分
tokyo,yaesu,神田小川町ハイツ,179200,東京メトロ丸ノ内線｢淡路町｣駅,3,3,,,,千代田区神田小川町1-7,,鉄骨鉄筋コンクリート造,9,N,901号室,1LK,45,10,172100,7100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3820_room.html?JKSS=000000901,都営新宿線｢小川町｣駅 徒歩2分<br>東京メトロ千代田線｢新御茶ノ水｣駅 徒歩2分<br>東京メトロ丸ノ内線｢淡路町｣駅 徒歩3分
tokyo,yaesu,潮見駅前プラザ二番街,142350,JR京葉線「潮見」駅,2.0,2.0,,,,江東区潮見2-7-1,,鉄筋コンクリート造,4,N,422号室,1K,53,14,136900,5450,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6460_room.html?JKSS=000000422,JR京葉線「潮見」駅 徒歩2分<br>東京メトロ東西線「東陽町」駅バス11分 徒歩2分<br>東京メトロ有楽町線「辰巳」駅 徒歩24分
tokyo,yaesu,潮見駅前プラザ二番街,142350,,,,東京メトロ東西線「東陽町」駅,13.0,13.0,江東区潮見2-7-1,,鉄筋コンクリート造,4,N,422号室,1K,53,14,136900,5450,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6460_room.html?JKSS=000000422,JR京葉線「潮見」駅 徒歩2分<br>東京メトロ東西線「東陽町」駅バス11分 徒歩2分<br>東京メトロ有楽町線「辰巳」駅 徒歩24分
tokyo,yaesu,潮見駅前プラザ二番街,142350,東京メトロ有楽町線「辰巳」駅,24.0,24.0,,,,江東区潮見2-7-1,,鉄筋コンクリート造,4,N,422号室,1K,53,14,136900,5450,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_6460_room.html?JKSS=000000422,JR京葉線「潮見」駅 徒歩2分<br>東京メトロ東西線「東陽町」駅バス11分 徒歩2分<br>東京メトロ有楽町線「辰巳」駅 徒歩24分
tokyo,kitasenju,花畑,60600,,,,東武伊勢崎線「竹ノ塚」駅,11.0,23.0,足立区花畑5,65号棟,鉄筋コンクリート造,4,N,401号室,2DK,37,5,56900,3700,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1170_room.html?JKSS=000065401,東武伊勢崎線「竹ノ塚」駅バス9～15分 徒歩2～8分<br>東武伊勢崎線「谷塚」駅 徒歩17～24分
tokyo,kitasenju,花畑,60600,東武伊勢崎線「谷塚」駅,17.0,24.0,,,,足立区花畑5,65号棟,鉄筋コンクリート造,4,N,401号室,2DK,37,5,56900,3700,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1170_room.html?JKSS=000065401,東武伊勢崎線「竹ノ塚」駅バス9～15分 徒歩2～8分<br>東武伊勢崎線「谷塚」駅 徒歩17～24分
tokyo,kitasenju,花畑,68300,,,,東武伊勢崎線「竹ノ塚」駅,11.0,23.0,足立区花畑5,50号棟,鉄筋コンクリート造,1,N,101号室,3K,43,5,64600,3700,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1170_room.html?JKSS=000050101,東武伊勢崎線「竹ノ塚」駅バス9～15分 徒歩2～8分<br>東武伊勢崎線「谷塚」駅 徒歩17～24分
tokyo,kitasenju,花畑,68300,東武伊勢崎線「谷塚」駅,17.0,24.0,,,,足立区花畑5,50号棟,鉄筋コンクリート造,1,N,101号室,3K,43,5,64600,3700,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1170_room.html?JKSS=000050101,東武伊勢崎線「竹ノ塚」駅バス9～15分 徒歩2～8分<br>東武伊勢崎線「谷塚」駅 徒歩17～24分
tokyo,kitasenju,江北六丁目,75500,日暮里舎人ライナー「西新井大師西」駅,2.0,6.0,,,,足立区江北6-30ほか,30-2号棟,鉄筋コンクリート造,5,N,507号室,2DK,43,5,72200,3300,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2160_room.html?JKSS=030002507,日暮里舎人ライナー「西新井大師西」駅 徒歩2～6分<br>東武伊勢崎線「西新井」駅バス9分 徒歩2～6分
tokyo,kitasenju,江北六丁目,75500,,,,東武伊勢崎線「西新井」駅,11.0,15.0,足立区江北6-30ほか,30-2号棟,鉄筋コンクリート造,5,N,507号室,2DK,43,5,72200,3300,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2160_room.html?JKSS=030002507,日暮里舎人ライナー「西新井大師西」駅 徒歩2～6分<br>東武伊勢崎線「西新井」駅バス9分 徒歩2～6分
tokyo,kitasenju,江北六丁目,77500,日暮里舎人ライナー「西新井大師西」駅,2.0,6.0,,,,足立区江北6-30ほか,30-2号棟,鉄筋コンクリート造,1,N,111号室,2DK,43,5,74200,3300,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2160_room.html?JKSS=030002111,日暮里舎人ライナー「西新井大師西」駅 徒歩2～6分<br>東武伊勢崎線「西新井」駅バス9分 徒歩2～6分
tokyo,kitasenju,江北六丁目,77500,,,,東武伊勢崎線「西新井」駅,11.0,15.0,足立区江北6-30ほか,30-2号棟,鉄筋コンクリート造,1,N,111号室,2DK,43,5,74200,3300,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2160_room.html?JKSS=030002111,日暮里舎人ライナー「西新井大師西」駅 徒歩2～6分<br>東武伊勢崎線「西新井」駅バス9分 徒歩2～6分
tokyo,kitasenju,栗原,81380,東武伊勢崎線「西新井」駅,8,13,,,,足立区栗原2-5ほか,20号棟,鉄筋コンクリート造,7,N,705号室,2DK,43,8,77600,3780,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1600_room.html?JKSS=000020705,東武伊勢崎線「西新井」駅 徒歩8～13分
tokyo,kitasenju,大谷田一丁目,83100,JR常盤線「亀有」駅,18.0,23.0,,,,足立区大谷田1-1,1号棟,鉄筋コンクリート造,5,N,513号室,1LDK,48,14,79400,3700,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2810_room.html?JKSS=000010513,JR常盤線「亀有」駅 徒歩18～23分<br>JR常磐線「亀有」駅バス3分 徒歩2～4分<br>東京メトロ千代田線「北綾瀬」駅 徒歩16～19分
tokyo,kitasenju,大谷田一丁目,83100,,,,JR常磐線「亀有」駅,5.0,7.0,足立区大谷田1-1,1号棟,鉄筋コンクリート造,5,N,513号室,1LDK,48,14,79400,3700,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2810_room.html?JKSS=000010513,JR常盤線「亀有」駅 徒歩18～23分<br>JR常磐線「亀有」駅バス3分 徒歩2～4分<br>東京メトロ千代田線「北綾瀬」駅 徒歩16～19分
tokyo,kitasenju,大谷田一丁目,83100,東京メトロ千代田線「北綾瀬」駅,16.0,19.0,,,,足立区大谷田1-1,1号棟,鉄筋コンクリート造,5,N,513号室,1LDK,48,14,79400,3700,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2810_room.html?JKSS=000010513,JR常盤線「亀有」駅 徒歩18～23分<br>JR常磐線「亀有」駅バス3分 徒歩2～4分<br>東京メトロ千代田線「北綾瀬」駅 徒歩16～19分
tokyo,kitasenju,竹の塚第二,84500,東武伊勢崎線「竹ノ塚」駅,6,12,,,,足立区竹の塚1-5ほか,27号棟,鉄筋コンクリート造,5,N,504号室,3DK,50,5,80400,4100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1310_room.html?JKSS=000027504,東武伊勢崎線「竹ノ塚」駅 徒歩6～12分
tokyo,kitasenju,竹の塚第二,84500,東武伊勢崎線「竹ノ塚」駅,6,12,,,,足立区竹の塚1-5ほか,27号棟,鉄筋コンクリート造,5,N,510号室,3DK,50,5,80400,4100,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1310_room.html?JKSS=000027510,東武伊勢崎線「竹ノ塚」駅 徒歩6～12分
tokyo,oji,新田二丁目,107720,東京メトロ南北線｢王子神谷｣駅,13.0,13.0,東京メトロ南北線｢王子神谷｣駅,8,8,足立区新田2-3-16,,鉄骨鉄筋コンクリート造,3,N,313号室,2LDK,60,9,102600,5120,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2760_room.html?JKSS=000000313,東京メトロ南北線｢王子神谷｣駅 徒歩13分 またはバス4分 徒歩4分<br>JR京浜東北線｢王子｣駅バス15分 徒歩4分
tokyo,oji,新田二丁目,107720,,,,JR京浜東北線｢王子｣駅,19,19,足立区新田2-3-16,,鉄骨鉄筋コンクリート造,3,N,313号室,2LDK,60,9,102600,5120,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2760_room.html?JKSS=000000313,東京メトロ南北線｢王子神谷｣駅 徒歩13分 またはバス4分 徒歩4分<br>JR京浜東北線｢王子｣駅バス15分 徒歩4分
tokyo,oji,新田二丁目,108220,東京メトロ南北線｢王子神谷｣駅,13.0,13.0,東京メトロ南北線｢王子神谷｣駅,8,8,足立区新田2-3-16,,鉄骨鉄筋コンクリート造,6,N,615号室,2LDK,60,9,103100,5120,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2760_room.html?JKSS=000000615,東京メトロ南北線｢王子神谷｣駅 徒歩13分 またはバス4分 徒歩4分<br>JR京浜東北線｢王子｣駅バス15分 徒歩4分
tokyo,oji,新田二丁目,108220,,,,JR京浜東北線｢王子｣駅,19,19,足立区新田2-3-16,,鉄骨鉄筋コンクリート造,6,N,615号室,2LDK,60,9,103100,5120,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2760_room.html?JKSS=000000615,東京メトロ南北線｢王子神谷｣駅 徒歩13分 またはバス4分 徒歩4分<br>JR京浜東北線｢王子｣駅バス15分 徒歩4分
tokyo,kitasenju,リバーサイド桜木,113600,,,,JR常磐線「北千住」駅,10.0,11.0,足立区千住桜木2-17,2号棟,鉄筋コンクリート造,3,N,304号室,2LDK,63,5,109400,4200,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3340_room.html?JKSS=000020304,JR常磐線「北千住」駅バス5分 徒歩5～6分<br>東京メトロ千代田線「町屋」駅バス6分 徒歩5～6分<br>日暮里舎人ライナー「足立小台」駅 徒歩18分
tokyo,kitasenju,リバーサイド桜木,113600,,,,東京メトロ千代田線「町屋」駅,11.0,12.0,足立区千住桜木2-17,2号棟,鉄筋コンクリート造,3,N,304号室,2LDK,63,5,109400,4200,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3340_room.html?JKSS=000020304,JR常磐線「北千住」駅バス5分 徒歩5～6分<br>東京メトロ千代田線「町屋」駅バス6分 徒歩5～6分<br>日暮里舎人ライナー「足立小台」駅 徒歩18分
tokyo,kitasenju,リバーサイド桜木,113600,日暮里舎人ライナー「足立小台」駅,18.0,18.0,,,,足立区千住桜木2-17,2号棟,鉄筋コンクリート造,3,N,304号室,2LDK,63,5,109400,4200,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_3340_room.html?JKSS=000020304,JR常磐線「北千住」駅バス5分 徒歩5～6分<br>東京メトロ千代田線「町屋」駅バス6分 徒歩5～6分<br>日暮里舎人ライナー「足立小台」駅 徒歩18分
